init_omega completed.
init_props completed.
randomize_u completed
init_profile_ux completed.
#  ite wclock  ts time  resSolver  max(ux) 
6660 9.40963310e+02 6.65495e-03 2.49283e+01 9.25725e-05 4.81963e+01
6670 9.42249674e+02 6.25557e-03 2.49908e+01 9.85366e-05 4.63299e+01
6680 9.43563418e+02 6.11993e-03 2.50533e+01 9.96945e-05 4.61445e+01
6690 9.44848327e+02 5.70723e-03 2.51128e+01 9.75710e-05 4.91977e+01
6700 9.46107530e+02 6.18697e-03 2.51693e+01 9.49500e-05 4.91975e+01
6710 9.47381756e+02 6.02601e-03 2.52296e+01 9.75500e-05 4.81553e+01
6720 9.48669525e+02 6.05524e-03 2.52917e+01 9.17649e-05 5.07896e+01
6730 9.49958084e+02 6.16442e-03 2.53516e+01 9.11257e-05 5.01318e+01
6740 9.51265682e+02 6.07345e-03 2.54127e+01 8.61064e-05 5.32090e+01
6750 9.52570650e+02 5.98586e-03 2.54738e+01 8.78022e-05 5.83156e+01
6760 9.53898474e+02 5.48944e-03 2.55330e+01 9.83223e-05 5.67459e+01
6770 9.55252428e+02 4.86912e-03 2.55858e+01 9.67013e-05 6.20179e+01
6780 9.56592063e+02 5.24598e-03 2.56365e+01 9.69665e-05 5.52340e+01
6790 9.57966223e+02 5.35045e-03 2.56887e+01 8.52027e-05 5.62036e+01
6800 9.59363714e+02 5.24189e-03 2.57419e+01 8.63943e-05 5.55137e+01
6810 9.60664750e+02 4.31120e-03 2.57900e+01 9.70865e-05 5.41450e+01
6820 9.61940940e+02 3.83120e-03 2.58315e+01 9.01080e-05 5.38683e+01
6830 9.63219981e+02 4.31396e-03 2.58731e+01 9.57484e-05 5.95547e+01
6840 9.64548982e+02 4.74559e-03 2.59193e+01 9.26632e-05 5.60095e+01
6850 9.65892483e+02 5.11133e-03 2.59667e+01 9.78689e-05 5.25120e+01
6860 9.67228181e+02 4.91489e-03 2.60148e+01 8.63177e-05 5.61164e+01
6870 9.68544155e+02 4.98650e-03 2.60626e+01 9.25654e-05 5.29827e+01
6880 9.69927864e+02 5.15540e-03 2.61142e+01 9.40659e-05 5.38248e+01
6890 9.71281681e+02 5.61540e-03 2.61684e+01 8.27949e-05 5.02885e+01
6900 9.72590656e+02 5.45683e-03 2.62238e+01 8.78058e-05 5.27925e+01
6910 9.73903242e+02 4.65006e-03 2.62762e+01 9.00993e-05 5.19620e+01
6920 9.75230422e+02 5.54973e-03 2.63268e+01 9.58600e-05 4.89412e+01
6930 9.76521506e+02 5.56669e-03 2.63816e+01 8.73806e-05 4.81629e+01
6940 9.77818670e+02 5.28830e-03 2.64387e+01 9.19131e-05 4.78278e+01
6950 9.79118380e+02 5.56635e-03 2.64935e+01 8.58818e-05 4.62786e+01
6960 9.80421782e+02 5.98314e-03 2.65535e+01 8.68373e-05 4.52809e+01
6970 9.81715635e+02 5.91652e-03 2.66119e+01 9.42246e-05 4.41846e+01
6980 9.83024148e+02 6.51086e-03 2.66740e+01 9.50233e-05 4.40454e+01
6990 9.84338341e+02 5.74506e-03 2.67344e+01 9.67115e-05 4.35628e+01
7000 9.85685389e+02 5.86091e-03 2.67946e+01 9.27008e-05 4.28374e+01
7010 9.86988383e+02 5.66242e-03 2.68516e+01 9.93863e-05 4.44477e+01
7020 9.88274035e+02 6.03460e-03 2.69107e+01 9.12578e-05 4.14802e+01
7030 9.89549547e+02 6.36977e-03 2.69731e+01 8.67264e-05 4.34229e+01
7040 9.90983416e+02 6.01050e-03 2.70357e+01 8.29725e-05 4.10245e+01
7050 9.92280120e+02 5.94063e-03 2.70947e+01 9.86481e-05 4.17920e+01
7060 9.93577447e+02 5.94310e-03 2.71540e+01 8.90460e-05 4.11424e+01
7070 9.94856426e+02 6.02925e-03 2.72142e+01 9.84780e-05 4.45747e+01
7080 9.96130365e+02 5.81624e-03 2.72734e+01 9.05117e-05 4.08818e+01
7090 9.97406688e+02 6.32161e-03 2.73326e+01 9.25206e-05 4.11509e+01
7100 9.98682678e+02 6.19009e-03 2.73964e+01 8.96031e-05 4.65433e+01
7110 9.99946252e+02 5.92629e-03 2.74580e+01 8.54905e-05 4.16149e+01
7120 1.00112589e+03 5.97761e-03 2.75179e+01 9.85947e-05 4.13814e+01
7130 1.00235046e+03 5.46505e-03 2.75785e+01 8.93073e-05 4.23679e+01
7140 1.00363992e+03 5.92675e-03 2.76354e+01 9.50827e-05 4.19143e+01
7150 1.00492163e+03 6.12820e-03 2.76952e+01 9.76091e-05 4.17025e+01
7160 1.00620774e+03 6.03406e-03 2.77568e+01 9.89618e-05 4.41367e+01
7170 1.00743079e+03 5.34353e-03 2.78166e+01 8.85714e-05 4.22157e+01
7180 1.00868634e+03 5.26557e-03 2.78696e+01 8.45025e-05 4.36243e+01
7190 1.00997212e+03 6.50479e-03 2.79265e+01 9.14027e-05 4.21920e+01
7200 1.01128409e+03 6.15472e-03 2.79884e+01 9.66400e-05 4.32777e+01
7210 1.01257126e+03 6.08222e-03 2.80523e+01 9.55144e-05 4.31981e+01
7220 1.01386611e+03 6.14085e-03 2.81121e+01 8.83131e-05 4.47194e+01
7230 1.01519895e+03 6.09838e-03 2.81737e+01 9.64072e-05 4.37802e+01
7240 1.01649118e+03 6.13781e-03 2.82330e+01 9.90099e-05 4.49226e+01
7250 1.01775057e+03 5.83218e-03 2.82921e+01 9.65442e-05 4.60221e+01
7260 1.01896711e+03 5.19635e-03 2.83492e+01 9.64542e-05 4.70529e+01
7270 1.02025857e+03 5.62543e-03 2.84038e+01 9.07054e-05 4.90400e+01
7280 1.02153355e+03 6.39454e-03 2.84634e+01 8.59425e-05 4.79197e+01
7290 1.02282110e+03 6.12380e-03 2.85262e+01 8.89785e-05 4.98354e+01
7300 1.02411710e+03 6.18561e-03 2.85868e+01 9.23904e-05 4.93174e+01
7310 1.02542119e+03 6.03256e-03 2.86478e+01 8.60415e-05 4.61542e+01
7320 1.02672351e+03 5.83176e-03 2.87072e+01 9.11299e-05 5.03236e+01
7330 1.02802768e+03 5.62588e-03 2.87653e+01 9.61282e-05 4.99864e+01
7340 1.02932712e+03 5.80392e-03 2.88234e+01 9.90505e-05 4.51045e+01
7350 1.03061281e+03 5.44495e-03 2.88786e+01 9.89594e-05 4.78280e+01
7360 1.03187830e+03 5.17908e-03 2.89300e+01 9.12713e-05 4.65382e+01
7370 1.03314533e+03 5.84819e-03 2.89844e+01 9.55869e-05 4.39963e+01
7380 1.03444612e+03 6.27423e-03 2.90464e+01 9.12224e-05 4.48110e+01
7390 1.03574274e+03 6.62514e-03 2.91104e+01 9.69499e-05 4.48165e+01
7400 1.03702475e+03 6.11076e-03 2.91743e+01 9.79326e-05 4.53900e+01
7410 1.03831409e+03 6.42771e-03 2.92370e+01 8.99184e-05 4.88894e+01
7420 1.03960171e+03 6.25679e-03 2.92985e+01 8.54747e-05 4.78639e+01
7430 1.04087630e+03 5.71301e-03 2.93584e+01 9.64421e-05 4.49904e+01
7440 1.04214190e+03 5.58483e-03 2.94142e+01 9.54903e-05 4.80544e+01
7450 1.04342299e+03 5.71792e-03 2.94708e+01 9.91416e-05 4.73192e+01
7460 1.04469419e+03 5.75115e-03 2.95276e+01 9.38593e-05 4.73302e+01
7470 1.04596147e+03 5.10215e-03 2.95823e+01 8.46314e-05 4.63206e+01
7480 1.04723678e+03 5.99889e-03 2.96374e+01 9.72826e-05 4.66650e+01
7490 1.04851370e+03 5.78631e-03 2.96966e+01 9.78141e-05 4.66996e+01
7500 1.04982472e+03 5.15979e-03 2.97520e+01 9.80136e-05 4.62702e+01
7510 1.05111067e+03 5.94294e-03 2.98073e+01 8.68937e-05 4.40761e+01
7520 1.05239587e+03 5.60999e-03 2.98651e+01 9.58593e-05 4.55561e+01
7530 1.05375083e+03 6.16859e-03 2.99259e+01 8.38438e-05 4.39052e+01
7540 1.05502946e+03 5.30358e-03 2.99833e+01 8.94560e-05 4.43259e+01
7550 1.05630129e+03 5.18237e-03 3.00358e+01 9.05770e-05 4.27828e+01
7560 1.05757499e+03 5.82286e-03 3.00926e+01 8.90652e-05 4.10737e+01
7570 1.05882837e+03 6.24603e-03 3.01516e+01 9.13767e-05 4.09328e+01
7580 1.06008464e+03 6.42283e-03 3.02144e+01 9.62037e-05 4.38348e+01
7590 1.06136246e+03 6.53247e-03 3.02785e+01 9.17534e-05 4.36885e+01
7600 1.06263899e+03 6.11389e-03 3.03418e+01 9.71810e-05 4.15688e+01
7610 1.06392502e+03 6.30752e-03 3.04016e+01 9.85385e-05 4.37829e+01
7620 1.06521969e+03 6.57062e-03 3.04680e+01 8.66258e-05 4.32578e+01
7630 1.06649250e+03 6.24074e-03 3.05306e+01 8.94043e-05 4.29147e+01
7640 1.06774060e+03 5.91956e-03 3.05923e+01 9.98297e-05 4.28516e+01
7650 1.06900159e+03 5.85015e-03 3.06495e+01 9.51308e-05 4.34285e+01
7660 1.07027610e+03 6.05029e-03 3.07088e+01 9.84773e-05 4.55455e+01
7670 1.07154594e+03 6.40367e-03 3.07701e+01 9.57676e-05 4.45791e+01
7680 1.07281747e+03 6.34179e-03 3.08346e+01 8.92550e-05 4.22755e+01
7690 1.07409873e+03 6.52485e-03 3.09009e+01 8.68452e-05 4.29372e+01
7700 1.07537052e+03 7.00894e-03 3.09685e+01 8.88812e-05 4.45234e+01
7710 1.07664005e+03 6.73811e-03 3.10365e+01 9.00160e-05 4.51241e+01
7720 1.07791554e+03 6.12970e-03 3.10999e+01 9.63591e-05 4.46638e+01
7730 1.07920749e+03 6.35771e-03 3.11623e+01 9.91233e-05 4.38849e+01
7740 1.08051440e+03 6.43371e-03 3.12282e+01 8.61501e-05 4.56296e+01
7750 1.08179363e+03 6.35660e-03 3.12936e+01 9.99794e-05 4.65140e+01
7760 1.08306727e+03 5.91350e-03 3.13546e+01 9.69837e-05 5.13136e+01
7770 1.08439568e+03 6.31846e-03 3.14156e+01 9.59625e-05 5.16654e+01
7780 1.08569885e+03 6.56602e-03 3.14799e+01 9.52217e-05 5.38616e+01
7790 1.08699373e+03 6.06981e-03 3.15429e+01 9.04392e-05 5.15296e+01
7800 1.08827966e+03 6.12082e-03 3.16031e+01 9.70932e-05 5.04348e+01
7810 1.08957457e+03 6.06391e-03 3.16634e+01 9.05288e-05 5.17198e+01
7820 1.09086044e+03 5.23676e-03 3.17208e+01 8.62564e-05 5.04911e+01
7830 1.09215706e+03 6.09953e-03 3.17791e+01 9.15119e-05 4.85066e+01
7840 1.09345936e+03 5.90269e-03 3.18354e+01 9.28223e-05 4.88565e+01
7850 1.09476677e+03 5.66608e-03 3.18927e+01 9.97310e-05 4.77591e+01
7860 1.09604647e+03 5.62095e-03 3.19497e+01 9.70300e-05 5.00979e+01
7870 1.09735361e+03 6.24151e-03 3.20099e+01 8.95998e-05 4.57169e+01
7880 1.09864547e+03 5.99978e-03 3.20696e+01 8.72231e-05 4.48073e+01
7890 1.09992039e+03 5.53716e-03 3.21256e+01 9.72348e-05 4.67506e+01
7900 1.10119482e+03 6.00688e-03 3.21829e+01 9.94340e-05 4.54705e+01
7910 1.10246301e+03 5.26322e-03 3.22411e+01 9.03561e-05 4.65306e+01
7920 1.10372673e+03 5.60765e-03 3.22946e+01 8.73925e-05 4.44203e+01
7930 1.10499765e+03 5.57593e-03 3.23529e+01 8.89385e-05 4.38114e+01
7940 1.10628149e+03 5.85737e-03 3.24104e+01 8.89393e-05 4.22546e+01
7950 1.10755773e+03 6.17089e-03 3.24715e+01 9.44720e-05 4.19572e+01
7960 1.10881707e+03 6.23720e-03 3.25329e+01 9.27232e-05 4.02201e+01
7970 1.11006759e+03 6.58515e-03 3.25979e+01 9.92919e-05 4.16698e+01
7980 1.11132437e+03 6.33845e-03 3.26642e+01 9.91744e-05 4.37751e+01
7990 1.11260679e+03 6.35887e-03 3.27271e+01 9.17770e-05 4.16939e+01
8000 1.11392598e+03 6.38070e-03 3.27911e+01 9.97000e-05 4.20462e+01
8010 1.11521576e+03 6.91467e-03 3.28567e+01 8.74954e-05 4.21379e+01
8020 1.11645317e+03 6.65391e-03 3.29269e+01 9.69639e-05 4.10449e+01
8030 1.11771080e+03 6.45953e-03 3.29952e+01 8.71084e-05 4.14863e+01
8040 1.11899294e+03 7.24833e-03 3.30623e+01 9.30485e-05 4.21479e+01
8050 1.12026081e+03 6.70673e-03 3.31315e+01 9.24013e-05 4.46050e+01
8060 1.12152772e+03 6.71776e-03 3.31999e+01 9.89752e-05 4.25234e+01
8070 1.12280737e+03 6.83293e-03 3.32674e+01 8.52123e-05 4.48843e+01
8080 1.12409742e+03 6.95082e-03 3.33350e+01 8.71979e-05 4.51085e+01
8090 1.12537873e+03 6.78500e-03 3.34035e+01 9.30918e-05 4.34911e+01
8100 1.12665821e+03 6.59823e-03 3.34696e+01 9.56379e-05 4.74787e+01
8110 1.12792043e+03 6.63637e-03 3.35344e+01 8.97938e-05 4.90735e+01
8120 1.12917182e+03 6.26186e-03 3.36029e+01 9.84550e-05 4.72592e+01
8130 1.13043171e+03 6.16492e-03 3.36668e+01 9.26353e-05 4.78222e+01
8140 1.13170730e+03 6.33467e-03 3.37300e+01 9.83546e-05 4.72821e+01
8150 1.13299047e+03 6.26089e-03 3.37920e+01 9.68937e-05 4.67925e+01
8160 1.13428745e+03 6.40057e-03 3.38545e+01 9.37199e-05 4.95217e+01
8170 1.13557835e+03 6.17532e-03 3.39175e+01 8.49615e-05 4.75137e+01
8180 1.13687093e+03 6.15051e-03 3.39777e+01 9.76135e-05 4.97499e+01
8190 1.13815241e+03 6.11767e-03 3.40386e+01 8.54149e-05 5.02325e+01
8200 1.13943708e+03 5.80127e-03 3.40979e+01 9.79089e-05 4.60066e+01
8210 1.14071515e+03 5.36613e-03 3.41534e+01 9.99775e-05 4.95134e+01
8220 1.14199598e+03 5.40671e-03 3.42082e+01 8.84898e-05 4.57526e+01
8230 1.14327718e+03 5.67143e-03 3.42603e+01 9.02297e-05 4.64600e+01
8240 1.14461283e+03 5.63740e-03 3.43188e+01 8.91730e-05 4.58942e+01
8250 1.14589700e+03 5.84187e-03 3.43764e+01 8.43401e-05 4.51482e+01
8260 1.14720516e+03 6.08450e-03 3.44391e+01 9.42905e-05 4.39217e+01
8270 1.14857219e+03 6.32374e-03 3.45026e+01 9.10427e-05 4.21075e+01
8280 1.14990461e+03 6.09147e-03 3.45649e+01 9.98059e-05 4.46068e+01
8290 1.15122355e+03 6.36579e-03 3.46268e+01 9.35063e-05 4.48753e+01
8300 1.15251579e+03 5.25056e-03 3.46829e+01 8.95580e-05 4.72466e+01
8310 1.15379809e+03 5.44866e-03 3.47328e+01 8.94060e-05 3.96837e+01
8320 1.15510429e+03 6.07066e-03 3.47914e+01 9.07259e-05 4.03128e+01
8330 1.15639878e+03 5.80944e-03 3.48526e+01 9.09529e-05 4.15629e+01
8340 1.15769215e+03 5.70308e-03 3.49074e+01 9.84816e-05 4.04326e+01
8350 1.15898872e+03 5.61529e-03 3.49659e+01 9.46535e-05 4.27668e+01
8360 1.16030952e+03 4.77601e-03 3.50177e+01 9.78839e-05 4.09102e+01
8370 1.16165846e+03 5.39381e-03 3.50692e+01 9.56078e-05 3.91619e+01
8380 1.16299061e+03 5.99907e-03 3.51279e+01 9.96979e-05 4.15443e+01
8390 1.16430065e+03 6.17475e-03 3.51874e+01 9.84413e-05 3.83581e+01
8400 1.16561547e+03 6.04240e-03 3.52475e+01 8.89877e-05 3.87359e+01
8410 1.16690610e+03 6.25778e-03 3.53080e+01 8.79641e-05 3.81687e+01
8420 1.16820630e+03 6.10371e-03 3.53717e+01 9.21325e-05 3.80962e+01
8430 1.16950486e+03 7.16856e-03 3.54385e+01 9.13671e-05 3.74408e+01
8440 1.17082302e+03 7.02870e-03 3.55096e+01 9.54126e-05 3.70855e+01
8450 1.17209262e+03 7.18013e-03 3.55795e+01 9.31643e-05 3.67579e+01
8460 1.17339529e+03 7.32074e-03 3.56520e+01 9.99838e-05 3.72255e+01
8470 1.17474404e+03 7.18034e-03 3.57255e+01 9.58819e-05 3.68031e+01
8480 1.17599344e+03 7.18483e-03 3.57963e+01 9.21029e-05 4.05222e+01
8490 1.17727404e+03 7.02162e-03 3.58677e+01 9.26250e-05 3.88160e+01
8500 1.17858732e+03 7.30292e-03 3.59380e+01 9.75264e-05 3.87824e+01
8510 1.17988574e+03 7.38376e-03 3.60108e+01 8.58137e-05 3.98273e+01
8520 1.18114349e+03 7.18860e-03 3.60824e+01 9.08344e-05 4.01835e+01
8530 1.18240520e+03 7.36272e-03 3.61565e+01 9.35442e-05 3.95195e+01
8540 1.18367780e+03 6.44856e-03 3.62258e+01 8.68735e-05 4.19205e+01
8550 1.18495117e+03 7.05745e-03 3.62922e+01 8.93419e-05 4.16967e+01
8560 1.18624089e+03 7.13828e-03 3.63654e+01 8.67694e-05 4.28984e+01
8570 1.18755372e+03 6.97459e-03 3.64346e+01 8.62642e-05 4.35646e+01
8580 1.18884725e+03 6.66694e-03 3.65008e+01 8.30085e-05 4.35778e+01
8590 1.19013532e+03 7.11402e-03 3.65692e+01 9.63169e-05 4.63642e+01
8600 1.19142631e+03 6.61698e-03 3.66392e+01 8.99007e-05 4.70618e+01
8610 1.19272259e+03 6.04022e-03 3.67025e+01 8.75368e-05 4.82263e+01
8620 1.19402675e+03 6.23901e-03 3.67626e+01 8.53586e-05 4.65378e+01
8630 1.19531822e+03 6.17643e-03 3.68265e+01 8.59354e-05 4.66112e+01
8640 1.19660177e+03 6.23039e-03 3.68895e+01 9.70859e-05 4.92169e+01
8650 1.19789431e+03 6.09728e-03 3.69504e+01 8.98240e-05 5.04111e+01
8660 1.19917668e+03 6.60076e-03 3.70126e+01 8.79838e-05 4.79924e+01
8670 1.20045825e+03 6.09976e-03 3.70746e+01 8.96470e-05 4.84781e+01
8680 1.20173787e+03 5.74854e-03 3.71342e+01 9.46285e-05 4.78806e+01
8690 1.20303207e+03 5.58182e-03 3.71916e+01 9.66457e-05 4.92094e+01
8700 1.20433589e+03 5.92160e-03 3.72493e+01 8.76497e-05 5.09729e+01
8710 1.20562021e+03 5.81393e-03 3.73081e+01 8.49613e-05 4.77107e+01
8720 1.20695396e+03 6.07318e-03 3.73685e+01 8.93280e-05 4.49448e+01
8730 1.20831500e+03 5.75112e-03 3.74277e+01 9.64630e-05 4.54088e+01
8740 1.20963712e+03 5.56795e-03 3.74826e+01 8.10775e-05 4.35088e+01
8750 1.21092492e+03 5.46784e-03 3.75381e+01 9.91079e-05 4.51342e+01
8760 1.21224226e+03 5.36900e-03 3.75929e+01 9.26098e-05 4.11062e+01
8770 1.21352611e+03 5.93886e-03 3.76500e+01 9.45718e-05 4.21455e+01
8780 1.21485154e+03 6.10939e-03 3.77096e+01 8.95935e-05 4.19289e+01
8790 1.21617131e+03 6.23203e-03 3.77720e+01 9.51371e-05 4.00930e+01
8800 1.21747107e+03 5.89068e-03 3.78322e+01 9.25189e-05 4.30102e+01
8810 1.21880955e+03 6.22765e-03 3.78932e+01 9.18870e-05 4.38321e+01
8820 1.22000749e+03 6.34474e-03 3.79550e+01 9.52227e-05 3.78267e+01
8830 1.22130437e+03 5.87561e-03 3.80161e+01 8.59039e-05 3.77658e+01
8840 1.22258154e+03 6.27404e-03 3.80783e+01 8.09164e-05 3.92472e+01
8850 1.22384027e+03 5.69376e-03 3.81411e+01 9.53824e-05 3.80454e+01
8860 1.22511876e+03 5.39929e-03 3.81967e+01 9.85101e-05 3.82141e+01
8870 1.22639772e+03 6.48975e-03 3.82560e+01 9.95240e-05 3.89314e+01
8880 1.22770310e+03 6.17841e-03 3.83203e+01 8.72046e-05 3.91816e+01
8890 1.22901879e+03 6.15510e-03 3.83827e+01 9.48371e-05 3.94771e+01
8900 1.23032598e+03 6.82921e-03 3.84462e+01 9.92165e-05 3.74867e+01
8910 1.23159981e+03 5.95001e-03 3.85098e+01 8.28383e-05 3.74232e+01
8920 1.23290256e+03 6.65869e-03 3.85735e+01 9.22185e-05 3.89875e+01
8930 1.23421084e+03 6.69433e-03 3.86406e+01 9.60027e-05 3.68338e+01
8940 1.23551093e+03 6.45007e-03 3.87045e+01 9.83977e-05 3.68334e+01
8950 1.23683221e+03 6.39006e-03 3.87679e+01 9.60577e-05 3.61160e+01
8960 1.23815516e+03 6.57545e-03 3.88332e+01 9.73999e-05 3.57827e+01
8970 1.23944243e+03 6.98014e-03 3.88986e+01 9.85480e-05 3.81568e+01
8980 1.24072215e+03 6.65115e-03 3.89656e+01 9.30183e-05 3.48980e+01
8990 1.24205914e+03 7.00404e-03 3.90358e+01 8.66516e-05 3.41932e+01
9000 1.24335301e+03 7.05509e-03 3.91065e+01 9.33514e-05 3.53567e+01
9010 1.24465606e+03 6.99112e-03 3.91759e+01 8.96731e-05 3.55252e+01
9020 1.24595012e+03 6.50508e-03 3.92434e+01 8.57334e-05 3.79945e+01
9030 1.24729538e+03 6.40482e-03 3.93067e+01 9.19452e-05 3.71021e+01
9040 1.24858528e+03 5.88657e-03 3.93661e+01 9.06848e-05 3.79452e+01
9050 1.24986992e+03 6.44701e-03 3.94291e+01 9.99477e-05 4.04644e+01
9060 1.25116651e+03 6.62359e-03 3.94957e+01 9.28377e-05 3.79358e+01
9070 1.25245349e+03 6.14014e-03 3.95612e+01 9.41607e-05 4.03509e+01
9080 1.25374430e+03 6.81627e-03 3.96245e+01 9.87998e-05 4.23707e+01
9090 1.25505673e+03 6.91354e-03 3.96919e+01 8.53591e-05 4.19658e+01
9100 1.25636743e+03 6.25996e-03 3.97580e+01 9.92001e-05 4.08898e+01
9110 1.25770749e+03 7.07072e-03 3.98241e+01 9.02465e-05 3.81980e+01
9120 1.25899767e+03 6.48805e-03 3.98924e+01 8.91432e-05 4.26157e+01
9130 1.26027110e+03 5.71458e-03 3.99549e+01 8.87792e-05 4.10056e+01
9140 1.26151094e+03 6.24665e-03 4.00146e+01 9.91146e-05 4.19771e+01
9150 1.26281078e+03 6.68126e-03 4.00775e+01 9.13279e-05 3.82843e+01
9160 1.26410351e+03 6.36927e-03 4.01444e+01 9.37780e-05 3.85184e+01
9170 1.26537507e+03 5.93796e-03 4.02056e+01 9.14189e-05 3.98370e+01
9180 1.26664064e+03 6.03015e-03 4.02636e+01 9.43895e-05 3.81876e+01
9190 1.26795776e+03 5.89386e-03 4.03223e+01 8.96469e-05 3.83223e+01
9200 1.26923664e+03 6.25615e-03 4.03835e+01 9.17826e-05 3.99414e+01
9210 1.27054075e+03 6.52216e-03 4.04476e+01 9.50540e-05 4.06371e+01
9220 1.27183729e+03 6.27189e-03 4.05120e+01 8.89837e-05 4.00411e+01
9230 1.27313758e+03 6.68036e-03 4.05737e+01 9.48127e-05 4.28828e+01
9240 1.27447360e+03 6.95730e-03 4.06404e+01 9.41005e-05 4.50846e+01
9250 1.27578061e+03 7.16244e-03 4.07094e+01 8.58626e-05 4.37503e+01
9260 1.27709684e+03 6.58053e-03 4.07759e+01 9.97158e-05 4.18216e+01
9270 1.27837492e+03 6.74499e-03 4.08419e+01 8.58792e-05 4.21825e+01
9280 1.27966779e+03 7.06579e-03 4.09110e+01 9.54805e-05 3.89521e+01
9290 1.28096626e+03 6.72306e-03 4.09779e+01 8.90305e-05 3.73859e+01
9300 1.28229758e+03 6.66816e-03 4.10450e+01 8.78996e-05 3.81557e+01
9310 1.28357537e+03 6.94115e-03 4.11143e+01 9.75416e-05 3.90840e+01
9320 1.28489805e+03 6.79114e-03 4.11826e+01 9.47226e-05 3.79541e+01
9330 1.28620787e+03 7.05122e-03 4.12510e+01 9.69049e-05 3.78353e+01
9340 1.28753424e+03 6.49184e-03 4.13177e+01 9.41895e-05 3.92273e+01
9350 1.28885854e+03 6.95553e-03 4.13851e+01 9.21921e-05 3.91522e+01
9360 1.28997117e+03 6.28120e-03 4.14523e+01 9.68178e-05 3.92251e+01
9370 1.29120298e+03 6.71892e-03 4.15172e+01 9.92028e-05 3.88533e+01
9380 1.29251536e+03 6.39258e-03 4.15820e+01 9.30799e-05 3.65995e+01
9390 1.29380316e+03 6.40397e-03 4.16463e+01 8.95006e-05 3.70810e+01
9400 1.29510543e+03 6.67921e-03 4.17121e+01 8.79149e-05 4.11398e+01
9410 1.29636552e+03 6.94593e-03 4.17807e+01 9.77798e-05 3.98110e+01
9420 1.29762056e+03 6.49390e-03 4.18460e+01 8.62475e-05 3.82435e+01
9430 1.29890001e+03 6.38384e-03 4.19115e+01 8.91202e-05 3.79641e+01
9440 1.30021978e+03 5.89691e-03 4.19724e+01 9.71650e-05 3.68808e+01
9450 1.30149874e+03 6.31867e-03 4.20333e+01 8.84343e-05 3.78323e+01
9460 1.30278480e+03 7.22156e-03 4.21016e+01 9.60637e-05 3.76099e+01
9470 1.30404611e+03 6.49501e-03 4.21691e+01 9.97011e-05 4.08080e+01
9480 1.30532815e+03 6.68887e-03 4.22355e+01 9.85444e-05 3.68421e+01
9490 1.30661966e+03 6.94470e-03 4.23043e+01 9.22331e-05 3.68073e+01
9500 1.30790765e+03 7.02803e-03 4.23731e+01 8.62512e-05 3.77446e+01
9510 1.30919824e+03 6.78032e-03 4.24429e+01 9.06318e-05 3.93459e+01
9520 1.31048995e+03 7.25198e-03 4.25140e+01 8.92155e-05 4.11228e+01
9530 1.31166493e+03 6.96029e-03 4.25848e+01 9.67818e-05 4.21777e+01
9540 1.31288344e+03 7.22349e-03 4.26565e+01 8.83921e-05 4.18099e+01
9550 1.31415637e+03 7.72376e-03 4.27300e+01 8.89345e-05 3.57127e+01
9560 1.31545247e+03 7.26407e-03 4.28049e+01 8.92987e-05 3.53737e+01
9570 1.31673133e+03 6.79325e-03 4.28742e+01 9.64796e-05 3.55286e+01
9580 1.31801966e+03 7.37516e-03 4.29481e+01 8.69679e-05 3.75803e+01
9590 1.31931250e+03 7.30333e-03 4.30229e+01 9.67065e-05 3.67157e+01
9600 1.32061535e+03 7.71677e-03 4.30976e+01 8.16498e-05 3.86465e+01
9610 1.32192941e+03 7.37385e-03 4.31734e+01 8.45034e-05 3.82793e+01
9620 1.32328402e+03 7.21839e-03 4.32487e+01 8.34204e-05 3.91188e+01
9630 1.32461369e+03 7.37742e-03 4.33207e+01 8.47413e-05 4.12270e+01
9640 1.32592218e+03 7.52141e-03 4.33955e+01 8.64278e-05 4.10903e+01
9650 1.32722103e+03 6.79419e-03 4.34654e+01 9.82668e-05 4.16095e+01
9660 1.32849881e+03 7.11943e-03 4.35318e+01 9.94613e-05 4.05494e+01
9670 1.32979493e+03 6.61237e-03 4.36012e+01 8.82916e-05 4.24785e+01
9680 1.33108612e+03 6.00123e-03 4.36653e+01 8.93410e-05 4.21018e+01
9690 1.33235852e+03 5.99748e-03 4.37251e+01 9.99567e-05 4.08281e+01
9700 1.33365547e+03 6.57793e-03 4.37884e+01 9.41260e-05 4.08931e+01
9710 1.33499969e+03 6.88174e-03 4.38531e+01 9.58053e-05 4.05452e+01
9720 1.33630682e+03 6.31596e-03 4.39186e+01 9.69094e-05 4.14041e+01
9730 1.33765566e+03 7.26333e-03 4.39848e+01 9.97606e-05 3.99624e+01
9740 1.33895777e+03 6.73848e-03 4.40508e+01 8.71472e-05 4.14706e+01
9750 1.34023929e+03 6.44296e-03 4.41160e+01 8.82009e-05 4.26930e+01
9760 1.34155251e+03 5.81086e-03 4.41797e+01 9.61355e-05 4.12513e+01
9770 1.34282927e+03 5.91538e-03 4.42371e+01 8.55534e-05 3.97540e+01
9780 1.34405661e+03 6.39558e-03 4.42978e+01 9.52619e-05 3.87434e+01
9790 1.34534441e+03 6.82792e-03 4.43627e+01 9.99072e-05 3.77082e+01
9800 1.34664908e+03 6.78599e-03 4.44316e+01 9.34391e-05 3.86340e+01
9810 1.34795180e+03 6.49129e-03 4.44986e+01 9.33368e-05 3.92155e+01
