init_omega completed.
init_props completed.
randomize_u completed
init_profile_ux completed.
#  ite wclock  ts time  resSolver  max(ux) 
3170 4.02795171e+02 3.80422e-04 1.05926e+00 1.96838e-06 9.33417e+01
3180 4.03865449e+02 3.91306e-04 1.06308e+00 1.69467e-06 9.00755e+01
3190 4.04931335e+02 4.05452e-04 1.06713e+00 2.40138e-06 8.79505e+01
3200 4.05986121e+02 3.76365e-04 1.07112e+00 4.12016e-06 9.60461e+01
3210 4.07043428e+02 3.37233e-04 1.07467e+00 1.03335e-06 1.05851e+02
3220 4.08098193e+02 3.42061e-04 1.07803e+00 1.94453e-06 1.03045e+02
3230 4.09155631e+02 3.73868e-04 1.08164e+00 3.16909e-06 9.60916e+01
3240 4.10210994e+02 3.61469e-04 1.08527e+00 1.52883e-06 9.78497e+01
3250 4.11267048e+02 3.79271e-04 1.08902e+00 4.15917e-06 9.44610e+01
3260 4.12322906e+02 3.72190e-04 1.09274e+00 1.81175e-06 9.50437e+01
3270 4.13380698e+02 4.08900e-04 1.09659e+00 2.76234e-06 8.81355e+01
3280 4.14435553e+02 3.70271e-04 1.10048e+00 2.39689e-06 9.65048e+01
3290 4.15491588e+02 3.66479e-04 1.10414e+00 1.71245e-06 9.66246e+01
3300 4.16545951e+02 3.88320e-04 1.10790e+00 2.18418e-06 9.13099e+01
3310 4.17612968e+02 4.09826e-04 1.11187e+00 2.35791e-06 8.66221e+01
3320 4.18679629e+02 4.12370e-04 1.11597e+00 2.46267e-06 8.58474e+01
3330 4.19733962e+02 4.23839e-04 1.12019e+00 2.60658e-06 8.40487e+01
3340 4.20788505e+02 4.18602e-04 1.12441e+00 2.39671e-06 8.45911e+01
3350 4.21845172e+02 4.14210e-04 1.12860e+00 2.51849e-06 8.63213e+01
3360 4.22901374e+02 3.94102e-04 1.13264e+00 2.35421e-06 9.03808e+01
3370 4.23963254e+02 3.95915e-04 1.13657e+00 2.39333e-06 8.94770e+01
3380 4.25020034e+02 4.18834e-04 1.14061e+00 2.86860e-06 8.41764e+01
3390 4.26073532e+02 4.13686e-04 1.14483e+00 2.96570e-06 8.59489e+01
3400 4.27130059e+02 4.09270e-04 1.14893e+00 2.99450e-06 8.65431e+01
3410 4.28189504e+02 4.22715e-04 1.15307e+00 3.44142e-06 8.39255e+01
3420 4.29244103e+02 4.10425e-04 1.15723e+00 3.50257e-06 8.65000e+01
3430 4.30297786e+02 4.17704e-04 1.16139e+00 3.79336e-06 8.57025e+01
3440 4.31360305e+02 4.08818e-04 1.16549e+00 3.07497e-06 8.64911e+01
3450 4.32484065e+02 4.33842e-04 1.16971e+00 3.35723e-06 8.16651e+01
3460 4.33542897e+02 4.25277e-04 1.17408e+00 3.51563e-06 8.44948e+01
3470 4.34600106e+02 3.93848e-04 1.17817e+00 2.52319e-06 9.06092e+01
3480 4.35657639e+02 3.76025e-04 1.18203e+00 2.17434e-06 9.48568e+01
3490 4.36761277e+02 3.71864e-04 1.18576e+00 2.12256e-06 9.53365e+01
3500 4.37815709e+02 3.93969e-04 1.18955e+00 2.84197e-06 8.92010e+01
3510 4.38874888e+02 3.99449e-04 1.19352e+00 3.25853e-06 8.86851e+01
3520 4.39934669e+02 4.04617e-04 1.19755e+00 3.43870e-06 8.74187e+01
3530 4.40991895e+02 4.31039e-04 1.20170e+00 3.83470e-06 8.28311e+01
3540 4.42047954e+02 4.29778e-04 1.20598e+00 3.56721e-06 8.27671e+01
3550 4.43108772e+02 4.33787e-04 1.21029e+00 3.34141e-06 8.17063e+01
3560 4.44174178e+02 4.16762e-04 1.21457e+00 2.69747e-06 8.53823e+01
3570 4.45249616e+02 4.26812e-04 1.21876e+00 3.28222e-06 8.30713e+01
3580 4.46303845e+02 4.29109e-04 1.22307e+00 3.08848e-06 8.34455e+01
3590 4.47359185e+02 4.10635e-04 1.22725e+00 3.66769e-06 8.64820e+01
3600 4.48416760e+02 4.10631e-04 1.23139e+00 3.60360e-06 8.69840e+01
3610 4.49473080e+02 4.06740e-04 1.23544e+00 3.89547e-06 8.69270e+01
3620 4.50535406e+02 4.20616e-04 1.23957e+00 3.80524e-06 8.48832e+01
3630 4.51592772e+02 4.13050e-04 1.24371e+00 3.17277e-06 8.57316e+01
3640 4.52646533e+02 3.99092e-04 1.24779e+00 2.95173e-06 8.91698e+01
3650 4.53703593e+02 3.98502e-04 1.25180e+00 3.29619e-06 9.01139e+01
3660 4.54782851e+02 3.74849e-04 1.25564e+00 2.57261e-06 9.49209e+01
3670 4.55838825e+02 3.87008e-04 1.25942e+00 3.24703e-06 9.10694e+01
3680 4.56895565e+02 3.90458e-04 1.26334e+00 2.63610e-06 9.09200e+01
3690 4.57965816e+02 4.09712e-04 1.26731e+00 2.95945e-06 8.68375e+01
3700 4.59034916e+02 4.13746e-04 1.27141e+00 2.78835e-06 8.56527e+01
3710 4.60091505e+02 4.14615e-04 1.27552e+00 3.04136e-06 8.49140e+01
3720 4.61148359e+02 4.23570e-04 1.27972e+00 3.26951e-06 8.48996e+01
3730 4.62203946e+02 4.04996e-04 1.28381e+00 3.11026e-06 8.71281e+01
3740 4.63266762e+02 4.16284e-04 1.28794e+00 3.23428e-06 8.51705e+01
3750 4.64327898e+02 4.06618e-04 1.29208e+00 2.97335e-06 8.70692e+01
3760 4.65383997e+02 4.07448e-04 1.29620e+00 2.99564e-06 8.76520e+01
3770 4.66438260e+02 4.11619e-04 1.30025e+00 3.38031e-06 8.56293e+01
3780 4.67496638e+02 4.24780e-04 1.30450e+00 2.91072e-06 8.49344e+01
3790 4.68554077e+02 3.93315e-04 1.30855e+00 2.46382e-06 9.03314e+01
3800 4.69611953e+02 4.04181e-04 1.31255e+00 2.91511e-06 8.80701e+01
3810 4.70668946e+02 3.99474e-04 1.31658e+00 3.19447e-06 8.94217e+01
3820 4.71734902e+02 4.04051e-04 1.32055e+00 3.66107e-06 8.71322e+01
3830 4.72802883e+02 4.23688e-04 1.32472e+00 3.44786e-06 8.44761e+01
3840 4.74185174e+02 4.17902e-04 1.32889e+00 3.70269e-06 8.45695e+01
3850 4.75246208e+02 4.00692e-04 1.33301e+00 2.99749e-06 8.89858e+01
3860 4.76303683e+02 3.97861e-04 1.33698e+00 3.19079e-06 8.91138e+01
3870 4.77476487e+02 4.06404e-04 1.34102e+00 3.19800e-06 8.74633e+01
3880 4.78551383e+02 4.20717e-04 1.34511e+00 4.06304e-06 8.30944e+01
3890 4.79608223e+02 4.34414e-04 1.34939e+00 3.69593e-06 8.12567e+01
3900 4.80671368e+02 4.37504e-04 1.35379e+00 3.71790e-06 8.14292e+01
3910 4.81847901e+02 4.26822e-04 1.35811e+00 3.61606e-06 8.40633e+01
3920 4.82912202e+02 4.01830e-04 1.36224e+00 3.21489e-06 8.86361e+01
3930 4.83985782e+02 4.06194e-04 1.36625e+00 3.45135e-06 8.70826e+01
3940 4.85055841e+02 4.00754e-04 1.37028e+00 2.96547e-06 8.84900e+01
3950 4.86126245e+02 4.26070e-04 1.37437e+00 3.64644e-06 8.42351e+01
3960 4.87187005e+02 4.11913e-04 1.37852e+00 2.93315e-06 8.59389e+01
3970 4.88247659e+02 4.24160e-04 1.38273e+00 3.27054e-06 8.41730e+01
3980 4.89307811e+02 4.06238e-04 1.38688e+00 3.34486e-06 8.77019e+01
3990 4.90364099e+02 4.16122e-04 1.39096e+00 3.27102e-06 8.58697e+01
4000 4.91419001e+02 4.07484e-04 1.39506e+00 3.27427e-06 8.70562e+01
4010 4.92475594e+02 4.12707e-04 1.39919e+00 4.19810e-06 8.64764e+01
4020 4.93536659e+02 4.07668e-04 1.40328e+00 4.00399e-06 8.70025e+01
4030 4.94594585e+02 4.27896e-04 1.40742e+00 4.80411e-06 8.24040e+01
4040 4.95652868e+02 4.35466e-04 1.41179e+00 4.76633e-06 8.18957e+01
4050 4.96835396e+02 4.33663e-04 1.41611e+00 3.98289e-06 8.23387e+01
4060 4.98139734e+02 4.23793e-04 1.42037e+00 3.41895e-06 8.33737e+01
4070 4.99744709e+02 4.46019e-04 1.42470e+00 3.73067e-06 7.89946e+01
4080 5.00921921e+02 4.34902e-04 1.42913e+00 3.84379e-06 8.16410e+01
4090 5.03224527e+02 4.40782e-04 1.43350e+00 3.84632e-06 8.04789e+01
4100 5.05155444e+02 4.32638e-04 1.43789e+00 3.72773e-06 8.22101e+01
4110 5.06688187e+02 4.42107e-04 1.44224e+00 3.49331e-06 8.10496e+01
4120 5.08402557e+02 4.28465e-04 1.44655e+00 3.18605e-06 8.25796e+01
4130 5.09725720e+02 4.41769e-04 1.45095e+00 4.74447e-06 8.09035e+01
4140 5.11906930e+02 4.47574e-04 1.45534e+00 3.28620e-06 7.95082e+01
4150 5.13996424e+02 4.40269e-04 1.45980e+00 3.38891e-06 8.13654e+01
4160 5.15879804e+02 4.16886e-04 1.46405e+00 2.47638e-06 8.49525e+01
4170 5.17995725e+02 4.29425e-04 1.46831e+00 3.25325e-06 8.27519e+01
4180 5.20328013e+02 4.24801e-04 1.47258e+00 3.35850e-06 8.42042e+01
4190 5.21938341e+02 4.17446e-04 1.47676e+00 3.29913e-06 8.47692e+01
4200 5.23680247e+02 4.41403e-04 1.48106e+00 3.90133e-06 8.08956e+01
4210 5.25291357e+02 4.28410e-04 1.48541e+00 4.12556e-06 8.30876e+01
4220 5.26996133e+02 4.20771e-04 1.48963e+00 2.82315e-06 8.38941e+01
4230 5.29579147e+02 4.37593e-04 1.49394e+00 2.99326e-06 8.11108e+01
4240 5.32208192e+02 4.38227e-04 1.49833e+00 2.68171e-06 8.13349e+01
4250 5.33710575e+02 4.43186e-04 1.50272e+00 2.17535e-06 8.02776e+01
4260 5.34931651e+02 4.42822e-04 1.50715e+00 2.18449e-06 8.04118e+01
4270 5.36145025e+02 4.37668e-04 1.51157e+00 2.15957e-06 8.12616e+01
4280 5.38097883e+02 4.20481e-04 1.51589e+00 2.34793e-06 8.47872e+01
4290 5.42708788e+02 4.28921e-04 1.52010e+00 2.30498e-06 8.21496e+01
4300 5.44769821e+02 4.24773e-04 1.52443e+00 3.19547e-06 8.47158e+01
4310 5.46140527e+02 3.96620e-04 1.52851e+00 2.76846e-06 8.96555e+01
4320 5.47568349e+02 4.12841e-04 1.53252e+00 3.24347e-06 8.57720e+01
4330 5.49004979e+02 4.41817e-04 1.53675e+00 4.08498e-06 7.96927e+01
4340 5.50086806e+02 4.29465e-04 1.54112e+00 3.65974e-06 8.26862e+01
4350 5.51557185e+02 4.06576e-04 1.54530e+00 3.37376e-06 8.75686e+01
4360 5.54198007e+02 4.03512e-04 1.54937e+00 3.00102e-06 8.82738e+01
4370 5.55656186e+02 4.12630e-04 1.55341e+00 4.20332e-06 8.53487e+01
4380 5.56756475e+02 4.44688e-04 1.55775e+00 2.32399e-06 8.08264e+01
4390 5.57826472e+02 4.18730e-04 1.56203e+00 2.95557e-06 8.48810e+01
4400 5.58927654e+02 4.11052e-04 1.56618e+00 3.38218e-06 8.63450e+01
4410 5.59995872e+02 4.24899e-04 1.57035e+00 3.49916e-06 8.35943e+01
4420 5.61048536e+02 4.35458e-04 1.57467e+00 2.79840e-06 8.19204e+01
4430 5.62177684e+02 4.28712e-04 1.57900e+00 2.92452e-06 8.29865e+01
4440 5.63282987e+02 4.15883e-04 1.58324e+00 3.00056e-06 8.53747e+01
4450 5.64376428e+02 4.11106e-04 1.58737e+00 3.35389e-06 8.63235e+01
4460 5.65497739e+02 4.26357e-04 1.59154e+00 4.62519e-06 8.28420e+01
4470 5.66561463e+02 4.32813e-04 1.59587e+00 3.40350e-06 8.21555e+01
4480 5.67604998e+02 4.24212e-04 1.60014e+00 3.77629e-06 8.33995e+01
4490 5.68673277e+02 4.16949e-04 1.60438e+00 2.35178e-06 8.53117e+01
4500 5.69745044e+02 4.18367e-04 1.60855e+00 2.04183e-06 8.50473e+01
4510 5.70808258e+02 4.38698e-04 1.61277e+00 5.82267e-06 8.07207e+01
4520 5.71886686e+02 4.16339e-04 1.61709e+00 3.57171e-06 8.61498e+01
4530 5.72960658e+02 4.04218e-04 1.62116e+00 3.51930e-06 8.75942e+01
4540 5.74102638e+02 4.14412e-04 1.62528e+00 2.35269e-06 8.55487e+01
4550 5.75160164e+02 4.25639e-04 1.62951e+00 3.10011e-06 8.37721e+01
4560 5.76201598e+02 4.27932e-04 1.63374e+00 4.10340e-06 8.26408e+01
4570 5.77246900e+02 4.15814e-04 1.63802e+00 3.26209e-06 8.56279e+01
4580 5.78295452e+02 4.20086e-04 1.64219e+00 3.67663e-06 8.43369e+01
4590 5.79371049e+02 4.26507e-04 1.64643e+00 3.59377e-06 8.32083e+01
4600 5.80414290e+02 4.35245e-04 1.65074e+00 3.46896e-06 8.10783e+01
4610 5.81458427e+02 4.42981e-04 1.65519e+00 4.71126e-06 8.08543e+01
4620 5.82503190e+02 4.29526e-04 1.65952e+00 2.35665e-06 8.25746e+01
4630 5.83555822e+02 4.21408e-04 1.66384e+00 6.11467e-06 8.48079e+01
4640 5.84598114e+02 4.11764e-04 1.66798e+00 2.43354e-06 8.59163e+01
4650 5.85636942e+02 4.31385e-04 1.67216e+00 2.09332e-06 8.31673e+01
4660 5.86675491e+02 4.14838e-04 1.67635e+00 2.23296e-06 8.53716e+01
4670 5.87718329e+02 4.32744e-04 1.68061e+00 4.06069e-06 8.19879e+01
4680 5.88757488e+02 4.34305e-04 1.68495e+00 2.54148e-06 8.21372e+01
4690 5.89791710e+02 4.10501e-04 1.68917e+00 2.66644e-06 8.65145e+01
4700 5.90827030e+02 4.13993e-04 1.69330e+00 4.27205e-06 8.62393e+01
4710 5.91861588e+02 4.09379e-04 1.69740e+00 1.93888e-06 8.65624e+01
4720 5.92916463e+02 4.17843e-04 1.70151e+00 1.67588e-06 8.38438e+01
4730 5.93983888e+02 4.37179e-04 1.70582e+00 4.50547e-06 8.11954e+01
4740 5.95017929e+02 4.39861e-04 1.71022e+00 4.48916e-06 8.08579e+01
4750 5.96052418e+02 4.31321e-04 1.71458e+00 2.70037e-06 8.18021e+01
4760 5.97086331e+02 4.16792e-04 1.71887e+00 4.11506e-06 8.58159e+01
4770 5.98120917e+02 4.14538e-04 1.72299e+00 1.61917e-06 8.51371e+01
4780 5.99282068e+02 4.39482e-04 1.72730e+00 4.81542e-06 8.10196e+01
4790 6.00326425e+02 4.42905e-04 1.73170e+00 3.40997e-06 8.06261e+01
4800 6.01361137e+02 4.20750e-04 1.73605e+00 5.03395e-06 8.50324e+01
4810 6.02400668e+02 4.15216e-04 1.74019e+00 2.39222e-06 8.56235e+01
4820 6.03437190e+02 4.16051e-04 1.74431e+00 2.03342e-06 8.45676e+01
4830 6.04472537e+02 4.01577e-04 1.74846e+00 2.19188e-06 8.85322e+01
4840 6.05508804e+02 4.09920e-04 1.75251e+00 2.38724e-06 8.65799e+01
4850 6.06561185e+02 4.18930e-04 1.75663e+00 2.31652e-06 8.44611e+01
4860 6.07597951e+02 4.13992e-04 1.76079e+00 2.33109e-06 8.56455e+01
4870 6.08631187e+02 4.25488e-04 1.76495e+00 2.52819e-06 8.27594e+01
4880 6.09669347e+02 4.23764e-04 1.76922e+00 2.15109e-06 8.44125e+01
4890 6.10707325e+02 4.15489e-04 1.77339e+00 2.04521e-06 8.52921e+01
4900 6.11742925e+02 4.17820e-04 1.77754e+00 2.05216e-06 8.44372e+01
4910 6.12783992e+02 4.18035e-04 1.78175e+00 1.66007e-06 8.48950e+01
4920 6.13817039e+02 4.24570e-04 1.78599e+00 1.51186e-06 8.37839e+01
4930 6.14855722e+02 4.01318e-04 1.79012e+00 1.38801e-06 8.85540e+01
4940 6.15931455e+02 4.10605e-04 1.79417e+00 1.52815e-06 8.62209e+01
4950 6.16979330e+02 4.38572e-04 1.79840e+00 1.70562e-06 8.19285e+01
