init_omega completed.
init_props completed.
randomize_u completed
init_profile_ux completed.
#  ite wclock  ts time  resSolver  max(ux) 
7380 9.07135675e+02 4.40787e-04 2.82685e+00 4.01871e-06 8.02427e+01
7390 9.08175738e+02 4.68179e-04 2.83141e+00 4.22206e-06 7.57150e+01
7400 9.09213837e+02 4.63309e-04 2.83609e+00 3.97678e-06 7.66275e+01
7410 9.10254562e+02 4.82183e-04 2.84081e+00 4.08952e-06 7.36621e+01
7420 9.11295253e+02 4.58011e-04 2.84555e+00 3.48598e-06 7.78775e+01
7430 9.12341726e+02 4.51604e-04 2.85011e+00 3.42830e-06 7.88654e+01
7440 9.13386778e+02 4.48622e-04 2.85456e+00 3.86968e-06 7.98032e+01
7450 9.14425918e+02 4.34266e-04 2.85893e+00 3.77900e-06 8.13849e+01
7460 9.15470807e+02 4.51284e-04 2.86337e+00 4.17044e-06 7.78721e+01
7470 9.16506913e+02 4.59526e-04 2.86800e+00 3.94721e-06 7.78948e+01
7480 9.17548857e+02 4.57138e-04 2.87253e+00 4.18230e-06 7.70983e+01
7490 9.18590207e+02 4.60001e-04 2.87719e+00 3.96560e-06 7.72852e+01
7500 9.19635627e+02 4.61036e-04 2.88181e+00 4.02413e-06 7.71105e+01
7510 9.20669733e+02 4.50778e-04 2.88640e+00 3.94021e-06 7.88717e+01
7520 9.21712550e+02 4.62409e-04 2.89096e+00 4.27831e-06 7.70729e+01
7530 9.22759472e+02 4.23111e-04 2.89542e+00 3.58052e-06 8.42847e+01
7540 9.23794435e+02 4.46909e-04 2.89968e+00 3.61806e-06 7.79355e+01
7550 9.24839009e+02 4.41134e-04 2.90416e+00 3.67095e-06 8.04795e+01
7560 9.25892795e+02 4.64185e-04 2.90864e+00 3.80296e-06 7.56591e+01
7570 9.26944520e+02 4.55232e-04 2.91324e+00 4.07442e-06 7.78159e+01
7580 9.27980657e+02 4.76849e-04 2.91789e+00 4.80696e-06 7.47351e+01
7590 9.29033083e+02 4.47106e-04 2.92254e+00 4.51571e-06 7.97356e+01
7600 9.30076414e+02 4.49166e-04 2.92700e+00 4.63184e-06 7.90363e+01
7610 9.31129055e+02 4.47565e-04 2.93153e+00 5.01989e-06 8.00990e+01
7620 9.32165022e+02 4.34270e-04 2.93590e+00 4.70336e-06 8.14242e+01
7630 9.33202984e+02 4.38920e-04 2.94033e+00 4.64004e-06 8.23038e+01
7640 9.34246986e+02 4.00653e-04 2.94449e+00 4.12368e-06 8.88303e+01
7650 9.35289351e+02 4.20951e-04 2.94854e+00 5.49794e-06 8.33767e+01
7660 9.36329022e+02 4.38930e-04 2.95295e+00 3.27837e-06 8.13468e+01
7670 9.37369691e+02 4.42837e-04 2.95734e+00 3.96749e-06 8.07955e+01
7680 9.38417925e+02 3.97627e-04 2.96153e+00 2.57019e-06 8.96511e+01
7690 9.39473221e+02 4.04447e-04 2.96550e+00 4.34852e-06 8.70549e+01
7700 9.40528238e+02 4.44440e-04 2.96976e+00 2.86047e-06 8.07989e+01
7710 9.41570733e+02 4.29840e-04 2.97409e+00 3.87797e-06 8.23371e+01
7720 9.42615549e+02 4.72603e-04 2.97854e+00 7.20673e-06 7.46801e+01
7730 9.43655288e+02 4.59120e-04 2.98321e+00 3.91846e-06 7.77381e+01
7740 9.44694914e+02 4.64620e-04 2.98778e+00 6.29621e-06 7.57416e+01
7750 9.45733490e+02 4.59440e-04 2.99248e+00 3.45961e-06 7.78389e+01
7760 9.46771703e+02 4.55166e-04 2.99702e+00 4.77309e-06 7.78234e+01
7770 9.47808233e+02 4.53613e-04 3.00158e+00 3.13926e-06 7.84871e+01
7780 9.48860705e+02 4.65030e-04 3.00613e+00 7.28382e-06 7.61782e+01
7790 9.49913442e+02 4.56363e-04 3.01078e+00 2.63647e-06 7.79936e+01
7800 9.50948099e+02 4.52451e-04 3.01534e+00 3.97065e-06 7.85476e+01
7810 9.51988213e+02 4.69903e-04 3.01991e+00 7.11711e-06 7.60160e+01
7820 9.53039640e+02 4.62300e-04 3.02454e+00 6.21151e-06 7.64800e+01
7830 9.54091982e+02 4.57997e-04 3.02922e+00 3.41704e-06 7.79291e+01
7840 9.55126845e+02 4.23955e-04 3.03365e+00 3.16311e-06 8.41348e+01
7850 9.56166279e+02 4.24122e-04 3.03785e+00 5.46828e-06 8.32495e+01
7860 9.57206070e+02 4.48067e-04 3.04224e+00 4.02494e-06 7.91997e+01
7870 9.58239644e+02 4.43150e-04 3.04675e+00 4.99541e-06 8.06319e+01
7880 9.59276461e+02 4.45931e-04 3.05114e+00 6.28558e-06 7.88982e+01
7890 9.60319165e+02 4.52706e-04 3.05569e+00 5.21685e-06 7.87127e+01
7900 9.61360886e+02 4.27358e-04 3.06014e+00 5.84622e-06 8.36576e+01
7910 9.62395009e+02 4.24221e-04 3.06436e+00 4.45232e-06 8.32443e+01
7920 9.63434013e+02 4.51198e-04 3.06876e+00 4.29595e-06 7.87261e+01
7930 9.64477412e+02 4.31479e-04 3.07323e+00 4.52563e-06 8.26982e+01
7940 9.65517996e+02 4.41481e-04 3.07754e+00 5.61367e-06 7.96371e+01
7950 9.66561926e+02 4.80926e-04 3.08220e+00 4.86951e-06 7.38952e+01
7960 9.67610313e+02 4.65655e-04 3.08700e+00 7.33166e-06 7.68944e+01
7970 9.68650484e+02 4.51310e-04 3.09156e+00 5.01665e-06 7.93980e+01
7980 9.69686907e+02 4.40295e-04 3.09597e+00 5.51265e-06 8.00582e+01
7990 9.70723445e+02 4.65969e-04 3.10053e+00 8.21648e-06 7.66502e+01
8000 9.71761861e+02 4.63660e-04 3.10515e+00 5.69289e-06 7.71307e+01
8010 9.72806829e+02 4.62353e-04 3.10973e+00 6.79804e-06 7.60782e+01
8020 9.73844042e+02 4.77117e-04 3.11449e+00 7.80270e-06 7.45685e+01
8030 9.74891304e+02 4.74302e-04 3.11925e+00 8.07598e-06 7.50289e+01
8040 9.75933989e+02 4.67559e-04 3.12396e+00 7.60089e-06 7.55317e+01
8050 9.76973449e+02 4.74290e-04 3.12870e+00 8.34143e-06 7.51641e+01
8060 9.78038606e+02 4.68550e-04 3.13342e+00 8.49530e-06 7.61147e+01
8070 9.79079725e+02 4.37478e-04 3.13800e+00 7.53796e-06 8.16960e+01
8080 9.80129942e+02 4.25402e-04 3.14229e+00 5.90504e-06 8.33208e+01
8090 9.81172537e+02 4.55134e-04 3.14664e+00 6.67397e-06 7.70788e+01
8100 9.82215047e+02 4.81491e-04 3.15131e+00 6.71017e-06 7.37572e+01
8110 9.83254788e+02 4.79137e-04 3.15616e+00 8.01222e-06 7.49386e+01
8120 9.84294925e+02 4.56382e-04 3.16081e+00 6.49012e-06 7.81454e+01
8130 9.85333494e+02 4.45132e-04 3.16529e+00 5.59829e-06 7.95825e+01
8140 9.86371045e+02 4.58981e-04 3.16983e+00 5.89524e-06 7.73749e+01
8150 9.87416233e+02 4.82962e-04 3.17449e+00 6.68804e-06 7.27954e+01
8160 9.88462920e+02 4.74393e-04 3.17928e+00 6.04805e-06 7.49087e+01
8170 9.89502353e+02 4.93990e-04 3.18411e+00 6.72277e-06 7.22188e+01
8180 9.90543874e+02 4.75254e-04 3.18900e+00 6.80929e-06 7.51374e+01
8190 9.91586131e+02 4.71660e-04 3.19371e+00 6.32060e-06 7.51217e+01
8200 9.92621792e+02 4.69328e-04 3.19841e+00 6.08387e-06 7.55776e+01
8210 9.93675491e+02 4.83360e-04 3.20312e+00 6.54924e-06 7.30584e+01
8220 9.94719175e+02 4.84491e-04 3.20799e+00 7.17025e-06 7.38574e+01
8230 9.95756473e+02 4.73332e-04 3.21275e+00 5.42841e-06 7.48391e+01
8240 9.96792603e+02 4.64783e-04 3.21750e+00 5.20686e-06 7.65078e+01
8250 9.97849532e+02 4.92761e-04 3.22224e+00 5.13857e-06 7.22912e+01
8260 9.98896732e+02 4.47152e-04 3.22694e+00 4.79327e-06 7.96987e+01
8270 9.99935918e+02 4.69554e-04 3.23144e+00 5.86743e-06 7.46005e+01
8280 1.00097145e+03 4.87908e-04 3.23628e+00 6.17587e-06 7.31628e+01
8290 1.00201347e+03 4.68272e-04 3.24103e+00 5.31862e-06 7.56273e+01
8300 1.00305528e+03 4.46554e-04 3.24561e+00 4.53510e-06 7.94956e+01
8310 1.00409153e+03 4.80770e-04 3.25019e+00 5.18936e-06 7.40553e+01
8320 1.00512579e+03 4.82256e-04 3.25496e+00 4.85616e-06 7.32720e+01
8330 1.00616958e+03 4.80822e-04 3.25978e+00 4.87929e-06 7.36694e+01
8340 1.00722743e+03 4.64736e-04 3.26456e+00 5.14006e-06 7.65593e+01
8350 1.00826620e+03 4.69007e-04 3.26925e+00 6.10626e-06 7.62078e+01
8360 1.00933321e+03 4.57717e-04 3.27387e+00 5.44678e-06 7.78919e+01
8370 1.01037602e+03 4.69404e-04 3.27845e+00 6.17996e-06 7.50211e+01
8380 1.01141648e+03 4.87114e-04 3.28332e+00 6.25586e-06 7.33600e+01
8390 1.01245102e+03 4.92678e-04 3.28817e+00 6.16355e-06 7.18784e+01
8400 1.01349392e+03 4.79181e-04 3.29307e+00 5.31476e-06 7.42629e+01
8410 1.01453298e+03 4.89444e-04 3.29788e+00 5.13763e-06 7.27228e+01
8420 1.01557168e+03 4.65474e-04 3.30273e+00 5.14664e-06 7.67493e+01
8430 1.01660349e+03 4.26449e-04 3.30723e+00 3.96065e-06 8.39078e+01
8440 1.01764617e+03 4.26934e-04 3.31144e+00 4.03638e-06 8.23513e+01
8450 1.01868769e+03 4.18810e-04 3.31582e+00 4.49845e-06 8.58368e+01
8460 1.01972262e+03 4.04680e-04 3.31989e+00 3.40586e-06 8.72182e+01
8470 1.02078250e+03 4.58887e-04 3.32415e+00 4.47201e-06 7.84549e+01
8480 1.02182115e+03 4.38834e-04 3.32858e+00 3.73400e-06 8.06252e+01
8490 1.02285908e+03 4.63012e-04 3.33312e+00 4.71222e-06 7.71389e+01
8500 1.02389419e+03 4.53808e-04 3.33771e+00 4.26499e-06 7.85509e+01
8510 1.02493997e+03 4.59283e-04 3.34223e+00 4.47465e-06 7.70335e+01
8520 1.02598069e+03 4.63201e-04 3.34687e+00 4.06872e-06 7.66913e+01
8530 1.02701979e+03 4.61128e-04 3.35148e+00 3.67289e-06 7.68255e+01
8540 1.02805653e+03 4.74256e-04 3.35616e+00 3.57962e-06 7.40958e+01
8550 1.02909727e+03 4.95697e-04 3.36100e+00 3.70757e-06 7.11205e+01
8560 1.03013644e+03 4.91500e-04 3.36599e+00 3.83631e-06 7.24043e+01
8570 1.03117263e+03 4.94450e-04 3.37092e+00 4.02596e-06 7.19958e+01
8580 1.03221503e+03 5.02744e-04 3.37587e+00 3.28297e-06 7.08293e+01
8590 1.03325479e+03 4.90098e-04 3.38084e+00 3.45706e-06 7.25297e+01
8600 1.03431126e+03 4.95181e-04 3.38580e+00 4.88369e-06 7.22617e+01
8610 1.03535214e+03 4.83629e-04 3.39065e+00 2.67708e-06 7.32312e+01
8620 1.03639039e+03 4.68630e-04 3.39550e+00 3.65384e-06 7.61792e+01
8630 1.03743328e+03 4.71758e-04 3.40015e+00 2.33672e-06 7.45542e+01
8640 1.03847262e+03 4.69947e-04 3.40492e+00 3.46725e-06 7.57605e+01
8650 1.03951027e+03 4.88207e-04 3.40965e+00 2.42418e-06 7.24780e+01
8660 1.04054999e+03 4.95585e-04 3.41453e+00 2.62175e-06 7.11591e+01
8670 1.04159074e+03 5.07343e-04 3.41957e+00 2.90681e-06 7.06501e+01
8680 1.04262805e+03 4.73786e-04 3.42448e+00 3.07962e-06 7.49510e+01
8690 1.04366937e+03 4.69995e-04 3.42918e+00 2.45248e-06 7.55382e+01
8700 1.04471439e+03 4.88855e-04 3.43397e+00 2.80848e-06 7.30552e+01
8710 1.04575538e+03 4.77256e-04 3.43879e+00 2.37502e-06 7.44052e+01
8720 1.04679211e+03 4.91758e-04 3.44364e+00 2.72230e-06 7.29247e+01
8730 1.04785321e+03 4.67846e-04 3.44839e+00 2.20224e-06 7.55990e+01
8740 1.04889572e+03 4.79366e-04 3.45317e+00 2.71030e-06 7.44433e+01
8750 1.04992917e+03 4.71282e-04 3.45793e+00 2.86734e-06 7.56550e+01
8760 1.05097279e+03 4.75541e-04 3.46264e+00 2.65797e-06 7.47837e+01
8770 1.05200968e+03 4.96715e-04 3.46746e+00 2.81606e-06 7.14516e+01
8780 1.05304953e+03 4.86780e-04 3.47244e+00 3.14757e-06 7.36449e+01
8790 1.05408461e+03 4.74397e-04 3.47720e+00 3.01504e-06 7.44628e+01
8800 1.05512490e+03 4.73095e-04 3.48196e+00 3.03886e-06 7.48338e+01
8810 1.05616509e+03 5.09859e-04 3.48685e+00 3.56994e-06 6.98646e+01
8820 1.05720086e+03 5.00120e-04 3.49190e+00 3.45971e-06 7.14609e+01
8830 1.05823588e+03 5.01019e-04 3.49685e+00 3.35956e-06 7.02380e+01
8840 1.05928059e+03 4.95117e-04 3.50188e+00 3.07514e-06 7.16890e+01
8850 1.06032254e+03 4.82187e-04 3.50681e+00 2.92950e-06 7.43227e+01
8860 1.06137877e+03 4.66194e-04 3.51151e+00 2.50562e-06 7.59701e+01
8870 1.06241980e+03 4.81967e-04 3.51629e+00 3.02860e-06 7.42773e+01
8880 1.06345710e+03 4.76741e-04 3.52103e+00 2.69693e-06 7.39702e+01
8890 1.06449491e+03 4.99494e-04 3.52595e+00 3.23884e-06 7.12672e+01
8900 1.06552850e+03 4.72994e-04 3.53084e+00 3.06672e-06 7.53388e+01
8910 1.06656565e+03 4.84751e-04 3.53558e+00 2.92211e-06 7.24815e+01
8920 1.06760712e+03 4.80430e-04 3.54052e+00 2.64143e-06 7.44817e+01
8930 1.06864464e+03 4.71132e-04 3.54525e+00 2.27382e-06 7.51233e+01
8940 1.06970490e+03 4.56408e-04 3.54995e+00 2.20177e-06 7.80871e+01
8950 1.07074701e+03 4.71586e-04 3.55452e+00 2.56867e-06 7.44648e+01
8960 1.07178663e+03 4.99871e-04 3.55950e+00 2.95695e-06 7.19893e+01
8970 1.07282642e+03 4.74563e-04 3.56433e+00 2.56704e-06 7.46955e+01
8980 1.07386763e+03 5.04311e-04 3.56921e+00 3.03220e-06 7.06204e+01
8990 1.07492426e+03 4.86464e-04 3.57421e+00 2.78968e-06 7.33699e+01
9000 1.07596319e+03 4.82186e-04 3.57903e+00 2.94186e-06 7.35739e+01
9010 1.07699839e+03 4.75703e-04 3.58380e+00 3.23083e-06 7.41949e+01
9020 1.07803860e+03 5.09369e-04 3.58869e+00 4.09083e-06 6.94035e+01
9030 1.07907610e+03 4.84619e-04 3.59365e+00 2.77669e-06 7.32509e+01
9040 1.08011936e+03 4.53139e-04 3.59835e+00 2.47571e-06 7.82718e+01
9050 1.08115498e+03 4.74227e-04 3.60302e+00 3.16105e-06 7.66452e+01
9060 1.08219752e+03 4.20236e-04 3.60743e+00 2.16374e-06 8.45990e+01
9070 1.08323875e+03 4.58752e-04 3.61173e+00 4.04241e-06 7.67137e+01
9080 1.08427394e+03 4.70990e-04 3.61639e+00 2.91197e-06 7.51289e+01
9090 1.08531084e+03 4.79763e-04 3.62123e+00 2.59706e-06 7.49893e+01
9100 1.08635290e+03 4.55623e-04 3.62587e+00 2.42969e-06 7.79756e+01
9110 1.08739504e+03 4.83312e-04 3.63050e+00 4.22210e-06 7.25308e+01
9120 1.08845183e+03 4.94050e-04 3.63547e+00 2.59589e-06 7.20990e+01
9130 1.08949145e+03 4.94827e-04 3.64037e+00 3.63518e-06 7.19671e+01
9140 1.09053272e+03 4.85652e-04 3.64529e+00 2.98887e-06 7.35361e+01
9150 1.09157595e+03 4.77133e-04 3.65006e+00 3.47523e-06 7.40585e+01
9160 1.09261386e+03 4.99688e-04 3.65501e+00 3.81535e-06 7.20922e+01
9170 1.09365434e+03 4.64094e-04 3.65979e+00 2.84613e-06 7.66283e+01
9180 1.09469651e+03 4.90522e-04 3.66450e+00 5.00436e-06 7.14848e+01
9190 1.09573686e+03 5.02171e-04 3.66954e+00 3.74746e-06 7.07049e+01
9200 1.09678200e+03 4.94130e-04 3.67455e+00 3.94383e-06 7.20230e+01
9210 1.09785733e+03 4.95209e-04 3.67951e+00 4.02127e-06 7.16999e+01
9220 1.09890031e+03 4.92221e-04 3.68447e+00 3.75589e-06 7.21084e+01
9230 1.09993790e+03 4.80472e-04 3.68935e+00 3.55469e-06 7.39062e+01
9240 1.10097678e+03 4.83697e-04 3.69419e+00 3.84391e-06 7.34096e+01
9250 1.10203684e+03 4.94978e-04 3.69906e+00 3.87511e-06 7.15710e+01
9260 1.10307868e+03 4.90405e-04 3.70397e+00 4.06333e-06 7.21213e+01
9270 1.10411447e+03 5.09412e-04 3.70893e+00 4.77810e-06 6.91650e+01
9280 1.10515296e+03 4.88242e-04 3.71396e+00 4.61314e-06 7.28589e+01
9290 1.10619552e+03 4.63161e-04 3.71876e+00 4.35411e-06 7.68173e+01
9300 1.10723926e+03 4.82994e-04 3.72345e+00 4.54453e-06 7.34024e+01
9310 1.10827774e+03 4.51494e-04 3.72818e+00 3.96769e-06 7.90175e+01
9320 1.10932079e+03 4.48058e-04 3.73269e+00 3.81853e-06 7.96679e+01
9330 1.11036307e+03 4.52887e-04 3.73715e+00 3.91055e-06 7.78883e+01
9340 1.11139715e+03 4.98740e-04 3.74190e+00 4.27277e-06 7.12940e+01
9350 1.11243898e+03 4.89125e-04 3.74682e+00 4.49149e-06 7.23646e+01
9360 1.11348242e+03 4.93247e-04 3.75179e+00 4.39466e-06 7.20959e+01
9370 1.11452476e+03 4.82913e-04 3.75667e+00 3.88918e-06 7.34287e+01
9380 1.11557912e+03 5.03193e-04 3.76157e+00 3.94272e-06 7.06175e+01
9390 1.11661917e+03 4.89215e-04 3.76651e+00 3.20247e-06 7.23326e+01
9400 1.11766248e+03 4.66252e-04 3.77133e+00 3.16956e-06 7.64043e+01
9410 1.11869762e+03 4.64339e-04 3.77597e+00 3.17382e-06 7.62246e+01
9420 1.11973844e+03 4.75432e-04 3.78072e+00 3.42171e-06 7.49223e+01
9430 1.12077981e+03 4.63971e-04 3.78539e+00 3.49008e-06 7.61304e+01
9440 1.12181823e+03 4.70091e-04 3.79004e+00 4.10704e-06 7.49519e+01
9450 1.12285529e+03 4.67406e-04 3.79481e+00 3.58410e-06 7.62837e+01
9460 1.12389698e+03 4.82642e-04 3.79949e+00 5.57341e-06 7.27673e+01
9470 1.12493603e+03 4.72092e-04 3.80441e+00 3.63004e-06 7.58224e+01
9480 1.12597573e+03 4.72664e-04 3.80907e+00 5.06360e-06 7.45029e+01
9490 1.12701036e+03 4.84209e-04 3.81397e+00 3.82013e-06 7.39872e+01
9500 1.12805059e+03 4.71843e-04 3.81871e+00 3.82797e-06 7.54519e+01
9510 1.12913201e+03 4.61065e-04 3.82338e+00 3.26730e-06 7.65595e+01
9520 1.13017086e+03 4.58791e-04 3.82795e+00 3.83294e-06 7.68288e+01
9530 1.13121167e+03 4.79593e-04 3.83271e+00 3.47432e-06 7.42129e+01
9540 1.13225439e+03 5.01410e-04 3.83757e+00 3.91837e-06 6.91575e+01
9550 1.13330307e+03 5.11916e-04 3.84267e+00 3.73540e-06 6.97017e+01
9560 1.13433865e+03 4.82701e-04 3.84763e+00 3.46249e-06 7.38041e+01
9570 1.13537813e+03 4.80407e-04 3.85245e+00 3.41091e-06 7.44610e+01
9580 1.13641778e+03 4.71929e-04 3.85720e+00 3.22713e-06 7.57256e+01
9590 1.13746566e+03 4.67816e-04 3.86186e+00 2.91002e-06 7.55844e+01
9600 1.13850311e+03 5.03342e-04 3.86669e+00 3.58515e-06 7.02751e+01
9610 1.13954187e+03 5.00585e-04 3.87169e+00 3.75647e-06 7.05063e+01
9620 1.14058589e+03 5.06669e-04 3.87675e+00 3.75342e-06 6.98683e+01
9630 1.14163237e+03 5.26611e-04 3.88193e+00 3.46222e-06 6.71847e+01
9640 1.14268158e+03 5.21980e-04 3.88720e+00 3.36894e-06 6.82186e+01
9650 1.14372387e+03 4.87982e-04 3.89228e+00 3.85974e-06 7.31805e+01
9660 1.14477057e+03 4.98187e-04 3.89715e+00 5.34949e-06 7.05248e+01
9670 1.14581071e+03 4.82490e-04 3.90218e+00 6.24595e-06 7.44369e+01
9680 1.14685489e+03 4.66474e-04 3.90687e+00 2.97964e-06 7.56928e+01
9690 1.14789525e+03 5.03221e-04 3.91171e+00 2.89511e-06 7.18140e+01
9700 1.14894043e+03 4.61796e-04 3.91649e+00 2.48839e-06 7.68347e+01
9710 1.14997737e+03 4.97328e-04 3.92120e+00 6.26777e-06 7.11809e+01
9720 1.15102634e+03 5.01304e-04 3.92620e+00 3.52321e-06 7.11997e+01
9730 1.15206922e+03 4.98731e-04 3.93118e+00 3.49496e-06 7.09913e+01
9740 1.15311006e+03 4.97063e-04 3.93617e+00 3.68637e-06 7.12931e+01
9750 1.15414781e+03 5.05356e-04 3.94123e+00 5.66961e-06 7.08516e+01
9760 1.15520258e+03 4.86206e-04 3.94616e+00 3.47356e-06 7.28480e+01
9770 1.15625324e+03 4.85481e-04 3.95104e+00 3.46434e-06 7.31664e+01
9780 1.15729065e+03 5.01348e-04 3.95592e+00 4.64187e-06 7.12061e+01
9790 1.15833208e+03 4.85443e-04 3.96088e+00 5.75388e-06 7.37685e+01
9800 1.15937624e+03 4.75054e-04 3.96564e+00 3.51001e-06 7.45023e+01
9810 1.16041912e+03 4.88031e-04 3.97050e+00 4.82279e-06 7.29247e+01
9820 1.16145717e+03 4.84464e-04 3.97539e+00 5.51307e-06 7.35673e+01
9830 1.16249600e+03 4.93330e-04 3.98023e+00 4.37312e-06 7.14487e+01
9840 1.16353748e+03 5.08875e-04 3.98525e+00 4.57027e-06 6.91717e+01
9850 1.16457655e+03 5.07872e-04 3.99039e+00 5.64818e-06 7.01576e+01
9860 1.16561139e+03 5.00889e-04 3.99545e+00 5.58594e-06 7.12148e+01
9870 1.16665191e+03 5.06975e-04 4.00046e+00 4.59537e-06 7.00886e+01
9880 1.16769563e+03 5.07027e-04 4.00554e+00 4.37463e-06 6.99377e+01
9890 1.16874124e+03 4.82105e-04 4.01054e+00 4.24912e-06 7.39522e+01
9900 1.16979290e+03 4.73426e-04 4.01533e+00 3.91662e-06 7.51194e+01
9910 1.17084241e+03 4.85664e-04 4.02011e+00 3.77454e-06 7.30777e+01
9920 1.17188799e+03 4.97938e-04 4.02504e+00 4.56213e-06 7.15508e+01
9930 1.17292755e+03 5.08158e-04 4.03000e+00 3.77620e-06 6.90894e+01
9940 1.17396686e+03 5.26557e-04 4.03519e+00 4.35793e-06 6.79366e+01
9950 1.17501155e+03 4.81873e-04 4.04026e+00 4.53761e-06 7.42934e+01
9960 1.17604782e+03 4.82861e-04 4.04501e+00 3.78500e-06 7.27760e+01
9970 1.17708353e+03 4.89562e-04 4.05003e+00 4.40520e-06 7.31886e+01
9980 1.17812657e+03 4.89688e-04 4.05485e+00 3.96140e-06 7.17397e+01
9990 1.17917174e+03 5.08719e-04 4.05996e+00 4.95231e-06 7.01468e+01
10000 1.18020960e+03 5.07984e-04 4.06503e+00 4.85085e-06 7.02978e+01
10010 1.18125125e+03 5.03032e-04 4.07005e+00 4.84788e-06 7.02700e+01
10020 1.18230503e+03 5.10607e-04 4.07509e+00 5.03850e-06 6.95383e+01
10030 1.18335771e+03 5.19235e-04 4.08020e+00 5.28017e-06 6.78770e+01
10040 1.18439335e+03 5.09033e-04 4.08541e+00 5.00324e-06 7.00995e+01
10050 1.18543781e+03 5.09087e-04 4.09047e+00 5.33540e-06 6.94770e+01
10060 1.18648612e+03 5.19662e-04 4.09565e+00 5.59566e-06 6.86399e+01
10070 1.18753269e+03 5.03702e-04 4.10075e+00 5.43104e-06 7.04224e+01
10080 1.18857328e+03 5.13649e-04 4.10583e+00 5.52007e-06 6.89221e+01
10090 1.18963759e+03 5.30992e-04 4.11109e+00 4.88668e-06 6.70989e+01
10100 1.19068367e+03 5.09714e-04 4.11630e+00 3.81014e-06 6.97579e+01
10110 1.19172223e+03 5.18315e-04 4.12141e+00 3.66648e-06 6.81856e+01
10120 1.19276296e+03 5.12633e-04 4.12660e+00 3.71526e-06 6.91489e+01
10130 1.19380713e+03 5.23137e-04 4.13181e+00 4.38172e-06 6.77778e+01
10140 1.19484621e+03 5.14266e-04 4.13701e+00 3.67567e-06 6.88639e+01
10150 1.19589625e+03 5.10457e-04 4.14221e+00 4.88440e-06 7.02479e+01
10160 1.19694450e+03 4.89932e-04 4.14718e+00 2.61540e-06 7.24471e+01
10170 1.19799349e+03 4.97742e-04 4.15215e+00 4.43526e-06 7.16314e+01
10180 1.19903074e+03 4.96213e-04 4.15711e+00 3.63174e-06 7.18936e+01
10190 1.20007072e+03 4.96677e-04 4.16203e+00 2.68530e-06 7.15820e+01
10200 1.20111292e+03 5.06687e-04 4.16704e+00 2.94544e-06 6.96429e+01
10210 1.20215694e+03 4.91494e-04 4.17210e+00 3.19178e-06 7.21207e+01
10220 1.20319351e+03 4.63404e-04 4.17693e+00 2.84886e-06 7.69137e+01
10230 1.20423698e+03 4.73698e-04 4.18160e+00 2.33914e-06 7.48969e+01
10240 1.20527858e+03 4.27107e-04 4.18618e+00 2.65085e-06 8.39538e+01
10250 1.20632498e+03 4.20447e-04 4.19037e+00 1.22886e-06 8.39701e+01
10260 1.20736499e+03 4.85575e-04 4.19480e+00 1.71969e-06 7.18040e+01
10270 1.20840731e+03 4.82846e-04 4.19966e+00 1.71742e-06 7.32494e+01
10280 1.20945794e+03 4.92672e-04 4.20455e+00 1.84218e-06 7.17155e+01
10290 1.21050638e+03 4.75449e-04 4.20949e+00 2.13775e-06 7.52301e+01
10300 1.21154530e+03 4.69522e-04 4.21418e+00 1.80998e-06 7.52408e+01
10310 1.21258871e+03 5.07176e-04 4.21903e+00 1.99686e-06 7.03345e+01
10320 1.21362937e+03 4.70721e-04 4.22390e+00 1.95466e-06 7.56135e+01
10330 1.21466760e+03 4.92806e-04 4.22866e+00 2.07837e-06 7.11649e+01
10340 1.21570982e+03 5.11023e-04 4.23378e+00 2.62283e-06 6.97986e+01
10350 1.21674933e+03 5.09671e-04 4.23886e+00 2.71118e-06 6.91387e+01
10360 1.21781747e+03 5.03467e-04 4.24399e+00 2.72675e-06 7.07362e+01
10370 1.21885595e+03 5.02191e-04 4.24903e+00 2.87178e-06 7.08470e+01
10380 1.21989658e+03 5.18127e-04 4.25408e+00 3.34394e-06 6.82603e+01
10390 1.22093617e+03 5.27760e-04 4.25931e+00 3.23733e-06 6.75520e+01
10400 1.22196996e+03 4.87380e-04 4.26444e+00 2.12231e-06 7.33942e+01
10410 1.22301371e+03 4.95109e-04 4.26927e+00 3.28857e-06 7.08236e+01
10420 1.22406916e+03 5.17067e-04 4.27445e+00 1.97927e-06 6.96811e+01
10430 1.22511815e+03 4.77540e-04 4.27938e+00 2.21621e-06 7.43471e+01
10440 1.22615688e+03 5.00410e-04 4.28421e+00 3.32384e-06 7.17048e+01
10450 1.22719937e+03 4.78901e-04 4.28906e+00 2.99428e-06 7.36763e+01
10460 1.22823938e+03 5.17446e-04 4.29402e+00 3.68579e-06 6.88957e+01
10470 1.22928039e+03 5.02877e-04 4.29911e+00 3.82177e-06 7.05185e+01
10480 1.23031707e+03 5.14606e-04 4.30416e+00 4.44672e-06 6.89922e+01
10490 1.23135829e+03 5.23308e-04 4.30934e+00 4.40606e-06 6.81432e+01
10500 1.23239762e+03 5.03252e-04 4.31446e+00 4.02825e-06 7.06012e+01
10510 1.23343852e+03 5.27078e-04 4.31955e+00 4.97204e-06 6.72482e+01
10520 1.23447789e+03 5.15198e-04 4.32475e+00 4.57346e-06 6.86928e+01
10530 1.23552166e+03 4.99165e-04 4.32988e+00 4.15778e-06 7.15339e+01
